face_id,timestamp,r,g,b
6,1781860173.757866,95.22192347,77.26642221,56.72810696
6,1781860173.860817,96.64643015,79.43981617,58.61014420
6,1781860173.958944,97.74459446,80.37968217,59.69170416
6,1781860174.007025,97.29387036,79.68575002,58.94344422
6,1781860174.053254,96.63222148,79.22203838,58.47485258
6,1781860174.106587,97.50494607,79.50479530,58.46417588
6,1781860174.163081,99.40298444,82.37184031,62.03064539
6,1781860174.270060,100.06273392,83.13279828,63.36109372
6,1781860174.332042,100.31375204,83.73730133,63.59387091
6,1781860174.396938,100.42832003,83.81724743,64.21972797
6,1781860174.485214,99.95666063,83.55400874,63.97800704
6,1781860174.535726,100.87910468,84.14794879,64.65772127
6,1781860174.582596,100.26298786,83.56504727,64.11016507
6,1781860174.674317,100.02863992,83.56280143,64.11880899
6,1781860174.732989,100.54979533,84.28677007,64.22825675
6,1781860174.793272,101.37420985,84.40805092,64.59109811
6,1781860174.857769,100.50768487,83.65625362,63.83310690
6,1781860174.932448,100.83948610,84.00641565,63.99833514
6,1781860174.985565,96.97136029,82.51160033,60.93959946
6,1781860175.053522,95.13645993,77.51852235,57.83011027
6,1781860175.114836,92.34315319,73.94949473,53.44527255
6,1781860175.201351,87.32766997,68.18289438,47.33340071
6,1781860175.272881,83.68759485,64.93010723,44.43475948
6,1781860175.293470,82.66532400,65.95217761,42.68637045
6,1781860175.363296,81.38318864,62.53745543,39.84013171
6,1781860175.463117,78.47890237,59.77339023,36.86319600
6,1781860175.523346,78.46212516,61.70203168,38.99792157
6,1781860175.584520,82.18399681,64.73957525,40.85732941
6,1781860175.663027,84.74080150,67.53842498,42.93423532
6,1781860175.713123,88.62603751,71.50148486,46.99625544
6,1781860175.762488,92.23487279,75.79997544,52.76687054
6,1781860175.873659,97.76725693,82.32959621,61.03954664
6,1781860175.956368,92.35310495,79.15665823,61.49614384
6,1781860176.006212,68.85055616,57.00300937,44.58374023
6,1781860176.051479,49.44438212,38.67848907,27.73208123
6,1781860176.098634,46.12068010,35.74692760,25.11634971
6,1781860176.159630,41.28186342,31.50463633,22.97892899
6,1781860176.264182,42.83061599,31.50231287,22.47038936
6,1781860176.326472,45.30594235,32.71795712,22.23240731
6,1781860176.386747,44.20571057,33.58942358,20.70399344
6,1781860176.475866,46.23898673,34.73442843,20.67941851
6,1781860176.518472,47.45199583,35.54125050,20.77949163
6,1781860176.566068,48.58021876,35.56243176,19.78738130
6,1781860176.669626,49.00855209,35.49663795,21.62013125
6,1781860176.732486,49.83967471,36.13755137,21.08658769
6,1781860176.796419,47.98931590,35.91870713,20.77237592
6,1781860176.864767,48.20134409,36.33352761,20.04948832
6,1781860176.934644,49.44238910,36.69795968,19.37132587
6,1781860176.981739,50.81381248,37.11446318,18.93522626
6,1781860177.063004,58.20056292,42.71637442,25.91905089
6,1781860177.126047,60.92350308,46.65030468,28.50319105
6,1781860177.215697,60.27582984,48.94788519,30.47249248
6,1781860177.269106,59.82230238,49.84822068,34.98991125
6,1781860177.319593,59.90643482,50.19695684,34.89842648
6,1781860177.361522,56.79374582,49.41231306,33.73664729
6,1781860177.464494,57.34254695,48.83007585,35.24251711
6,1781860177.529573,60.50311546,52.13344397,37.94070880
6,1781860177.585980,60.67255852,52.00451977,37.58709573
6,1781860177.643555,62.44372638,52.53025321,37.89585538
6,1781860177.712885,64.36471612,53.61090247,37.83026330
6,1781860177.756847,66.36122883,56.45738637,40.57011867
6,1781860177.869110,67.10518047,57.29635731,42.35088183
6,1781860177.966204,67.57825666,58.60310137,43.20712472
6,1781860177.993477,65.60466092,59.08565873,39.74202466
6,1781860178.062988,65.13350587,58.40554238,40.48723545
6,1781860178.108101,69.02178648,58.77356537,43.33534017
6,1781860178.147063,66.50881262,56.21819198,38.78339645
6,1781860178.254411,69.44951921,60.98099321,42.64089073
6,1781860178.337190,70.00021596,63.33232191,44.38523113
6,1781860178.402636,70.62825907,62.15664446,46.26131225
6,1781860178.498009,68.32518291,60.11116823,44.79922143
6,1781860178.545457,68.45442950,60.21699034,44.91138996
6,1781860178.586698,65.64184751,57.61784202,42.78885897
6,1781860178.664469,57.84208502,53.94922279,38.73931661
6,1781860178.726978,57.72127266,54.15337612,40.32886719
6,1781860178.808501,59.34816170,55.61347609,41.57713998
6,1781860178.874886,60.35810012,56.69531178,42.03085589
6,1781860178.952499,63.60884975,58.29027032,42.50702996
6,1781860178.989399,69.53662509,59.79016455,45.39870631
6,1781860179.066331,79.22592985,67.73354447,50.44037773
6,1781860179.133117,86.94900008,75.29158924,53.03214541
6,1781860179.190402,88.16099757,72.59711591,49.31053380
6,1781860179.252502,85.50456237,69.73141647,46.88068976
6,1781860179.305423,87.73195855,69.54714583,49.08689447
6,1781860179.372961,85.11762243,67.02297499,48.30179457
6,1781860179.475263,86.76421696,68.48725776,49.98613679
6,1781860179.531675,88.81731440,70.30176469,50.31763553
6,1781860179.592870,91.37592243,72.54635648,51.86126767
6,1781860179.666739,93.63799060,74.27327935,52.62496752
6,1781860179.731111,93.83924516,73.95451923,52.09456481
6,1781860179.776836,93.26429424,73.61231754,51.44087747
6,1781860179.877250,91.50249365,71.67895916,49.22296004
6,1781860179.962546,91.02205650,71.11436697,49.10180646
6,1781860180.013158,91.46658152,72.04862924,50.27773714
6,1781860180.059518,87.73271259,69.36354026,49.05588681
6,1781860180.116275,86.50308746,68.53991712,48.68129476
6,1781860180.160310,76.29618872,60.43781690,44.32730479
6,1781860180.262686,64.23976284,56.86743711,46.12571298
6,1781860180.332738,56.91788146,52.35850660,43.33252926
6,1781860180.416605,56.37700100,54.41828294,46.14877965
6,1781860180.515950,64.07275823,63.98286217,60.16602965
6,1781860180.534259,70.90405017,74.64153468,67.50402792
6,1781860180.594655,87.51472120,92.53195000,87.93942879
7,1781860002.458686,75.46459387,75.52396146,61.06741201
8,1781860006.109557,79.08236475,76.87078919,62.75567627
8,1781860006.165599,76.03505400,75.98625612,62.17117247
8,1781860006.246687,74.33375780,77.25557060,63.96328001
8,1781860006.384579,73.35589419,77.51590767,64.27445215
8,1781860007.463463,75.89538464,79.87723494,66.80248995
8,1781860007.646595,76.30381399,80.24919791,66.72527916
8,1781860007.714356,76.29170532,79.92850017,66.51998137
8,1781860007.769479,76.73222888,80.53171209,67.51754188
8,1781860007.862521,76.26363322,81.28594853,68.07157820
8,1781860008.330433,77.48832305,82.25779933,68.65609668
8,1781860008.390524,77.92452334,82.21311553,68.69912889
8,1781860009.946570,80.14676901,80.15260658,66.05094295
8,1781860009.975443,80.12207638,79.73355403,65.35876751
8,1781860010.040302,79.75233551,79.79622337,65.71477300
9,1781860009.051866,75.45414189,71.44932912,50.66566246
9,1781860009.098152,96.33390182,92.48279376,64.12962302
9,1781860009.240627,95.43419929,91.81387714,63.88304768
9,1781860009.392091,89.77199079,85.85379457,61.26064496
9,1781860009.572948,88.13218075,82.23682857,58.67006197
10,1781860014.709583,61.49957949,64.06259922,52.45271708
11,1781860015.118237,110.72137530,90.77733391,86.05021394
12,1781860047.246658,89.81134564,75.67865542,74.75526887
12,1781860047.310515,90.19124740,77.15869684,74.00666563
