face_id,timestamp,cleaned_r,cleaned_g,cleaned_b,cleaned_rppg
43,1781860325.695096,0.19870172,0.18498962,0.32788963,-0.45334734
43,1781860325.763144,0.38511577,0.41188683,0.57887614,-0.40589180
43,1781860325.822356,0.58435354,0.60416178,0.61796142,0.01739316
43,1781860325.903063,0.76417671,0.67524896,0.52069840,0.18995929
43,1781860325.965934,0.75860330,0.52789843,0.28272623,0.04187881
43,1781860326.028550,0.37039511,0.10111623,-0.14899440,-0.05548664
43,1781860326.093812,-0.30559742,-0.44484651,-0.57634798,-0.02242713
43,1781860326.158570,-0.81080027,-0.74786703,-0.65921707,-0.07444257
43,1781860326.222627,-0.87091101,-0.67558114,-0.40979806,-0.20394196
43,1781860326.304373,-0.75547140,-0.52126154,-0.19644634,-0.26227657
43,1781860326.369097,-0.74625318,-0.51663199,-0.19568441,-0.26436383
43,1781860326.428304,-0.66656824,-0.47476854,-0.24746597,-0.10277069
43,1781860326.496578,-0.34986751,-0.22084442,-0.22962727,0.39890885
43,1781860326.566279,-0.05044227,0.05307513,-0.11386440,0.78289557
43,1781860326.625822,0.04887027,0.19971300,0.20655482,0.41684150
43,1781860326.707257,0.12747620,0.30600970,0.56685698,-0.23827489
43,1781860326.770720,0.14827248,0.16773041,0.31239145,-0.36242729
43,1781860326.835906,-0.18053216,-0.49939263,-0.67970937,-0.40104456
43,1781860326.900122,-0.47830655,-0.97015208,-1.13796044,-0.93799513
43,1781860326.970140,0.13370128,-0.04617527,0.07161913,-0.86167243
43,1781860327.030027,1.42693008,1.77691549,1.85485824,0.78748585
43,1781860327.105625,1.98065566,2.44546721,2.11671587,2.29713798
43,1781860327.166680,1.20451304,1.25319817,0.80179930,1.44760040
43,1781860327.225428,0.02472897,-0.28495769,-0.28382299,-0.89973907
43,1781860327.288675,-0.65612643,-0.80310801,-0.25422474,-2.01433009
43,1781860327.355668,-0.71207880,-0.43181194,0.22613707,-1.09328200
43,1781860327.426124,-0.25151993,0.14176610,0.41587809,0.34497481
43,1781860327.519594,0.22553864,0.23627242,-0.08420396,0.95875883
43,1781860327.567516,-0.17199444,-0.66954716,-1.41661349,0.72227066
43,1781860327.635477,-1.28151260,-1.94988883,-2.68030399,0.17958503
43,1781860327.700476,-1.69059372,-2.08609149,-2.38834925,-0.26990317
43,1781860327.760015,-1.17741184,-1.10246358,-0.80652007,-0.63971812
43,1781860327.824195,-1.35760215,-0.92747346,-0.06162084,-1.26129637
43,1781860327.902554,-2.33801450,-1.82419567,-0.64279740,-1.93245187
43,1781860327.979180,-1.51863512,-1.08115138,-0.16756504,-1.37818109
43,1781860328.031188,1.74718568,2.27601160,2.40072748,1.16978320
43,1781860328.098751,3.60461764,4.54115032,4.15796159,3.82021671
43,1781860328.768790,1.38054505,2.60774241,2.65679313,3.41039814
43,1781860328.832868,-1.63346371,-0.88350681,-0.08663000,-0.13581976
43,1781860328.897238,-1.16160606,-1.61980594,-1.05415054,-2.96376873
43,1781860328.958454,1.71098111,0.13055799,-0.67021872,-2.25685375
43,1781860329.024455,3.12353187,1.14138256,-0.86655765,0.07465728
43,1781860329.105473,2.19837296,0.44616401,-1.54785756,0.69997850
43,1781860329.165887,0.82282136,-0.37085457,-1.48634631,-0.22632090
43,1781860329.232413,0.18280137,-0.21841895,-0.51777901,-0.29485637
47,1781860321.420122,-0.04272876,-0.08485461,-0.12062973,-0.03041706
47,1781860321.566916,-1.26832529,-0.96388724,-0.44569470,-1.02378777
47,1781860321.698979,-0.42211981,-0.16230579,0.28086527,-0.87819768
47,1781860321.760357,-0.39336857,-0.35009204,0.17085264,-2.28781533
47,1781860322.368510,-0.87557263,-0.64546453,-1.09815341,3.27029006
47,1781860322.507338,0.81295737,0.65785511,0.31908623,0.87968045
47,1781860322.836912,0.16698256,-0.06856317,-0.32437824,0.09708106
47,1781860322.898349,-0.16309644,-0.39356850,-0.66700865,0.20579782
47,1781860323.165881,0.25616078,0.04919326,0.23128579,-1.86342245
47,1781860323.761115,0.78948273,0.65564176,0.70767342,-0.89024619
47,1781860323.973203,-0.28708203,-0.09542256,-0.03844233,0.64505292
47,1781860324.095795,-0.56129468,-0.41597734,-0.33116914,0.28981154
47,1781860324.224293,-0.17300610,-0.22466739,-0.19492541,-0.38988502
47,1781860324.371017,-0.29522267,-0.27773755,-0.28820607,0.13388536
47,1781860324.512800,0.04038135,0.03104996,-0.07876146,0.48125404
47,1781860324.624710,0.01735050,-0.11441648,-0.15238567,-0.44924915
47,1781860324.704582,-0.03109325,-0.07079511,-0.13959435,0.13936330
47,1781860324.832646,-0.19980898,-0.27061995,-0.44051311,0.47455912
47,1781860324.896199,-0.15149428,-0.23250496,-0.16739925,-0.69983175
47,1781860325.023790,0.07657642,-0.09908119,-0.26959192,-0.02465126
47,1781860325.230292,-0.54401954,-0.40850302,-0.26748844,-0.02633326
47,1781860325.295648,0.02198305,0.04841843,0.01883970,0.26828237
47,1781860325.360281,0.53228310,0.51520157,0.53497209,-0.17650472
47,1781860325.507348,0.66389420,0.62396245,0.57890230,0.02456270
47,1781860325.631309,0.62736882,0.71231860,0.72038815,0.36822172
47,1781860325.763144,0.27296989,0.25136711,0.14238583,0.41850360
47,1781860325.903063,-0.32628791,-0.46546233,-0.42491203,-0.86080048
47,1781860326.304373,-2.75238441,-2.72464463,-2.45822292,-1.14317893
47,1781860327.426124,-2.18906790,-2.37977658,-2.71467865,0.69062140
47,1781860327.979180,1.18051621,1.12674596,1.11206248,-0.18720799
47,1781860328.098751,1.98560807,1.26271094,0.78874324,-1.19225990
47,1781860328.495114,-0.54233330,-0.27575361,-0.17775867,0.80744504
47,1781860328.564827,-0.52913084,-0.19777431,-0.00611636,0.66909324
47,1781860328.624992,1.17697733,1.42014771,1.68271843,-0.09291890
47,1781860328.702492,3.16848881,3.64786075,3.62381008,2.41116761
47,1781860329.105473,-0.04254379,-0.08060071,-0.10655513,-0.05796551
48,1781860334.499969,-0.04332736,-0.03277836,-0.02114098,-0.00583541
48,1781860334.559309,0.45828826,0.26311925,0.14762763,-0.42719697
48,1781860334.622489,1.15719234,0.75099119,0.49382932,-0.79908647
48,1781860334.703036,1.32583263,1.07535609,0.90209334,-0.41398810
48,1781860334.765287,1.25825103,1.27639332,1.26993150,0.13191701
48,1781860334.826912,1.15010283,1.25187668,1.28325786,0.37741615
48,1781860334.895483,0.89828450,0.90524365,0.81731516,0.50874799
48,1781860334.958000,0.48498173,0.40739862,0.21497976,0.61570138
48,1781860335.022116,0.10083665,0.02582389,-0.10800518,0.31534854
48,1781860335.105255,-0.14465332,-0.18696099,-0.16065120,-0.36789821
48,1781860335.170497,-0.33199005,-0.35190340,-0.27497857,-0.51920588
48,1781860335.232968,-0.50950600,-0.50815843,-0.58882450,0.43972295
48,1781860335.297765,-0.58559710,-0.56159248,-0.81553434,1.49023306
48,1781860335.360398,-0.52399048,-0.48665800,-0.65132622,1.08304347
48,1781860335.424649,-0.44854349,-0.40422826,-0.25543688,-0.56015754
48,1781860335.506593,-0.39204880,-0.31742234,0.03491526,-1.48897128
48,1781860335.566887,-0.13961289,0.01301784,0.31282608,-0.78910432
48,1781860335.631586,0.35374338,0.56416311,0.76126310,0.07141482
48,1781860335.696253,0.51635451,0.63539591,0.83273938,-0.41982309
48,1781860335.762452,-0.32091624,-0.39279583,-0.18282554,-1.51116147
48,1781860335.820654,-1.80826527,-1.89908801,-1.68014561,-1.66083145
48,1781860335.901653,-2.57258279,-2.42731772,-2.09470110,-1.00450084
48,1781860335.963786,-1.75287372,-1.45488641,-1.07674565,-0.42974937
48,1781860336.033796,-0.05652867,0.02482763,0.02324618,0.44467761
48,1781860336.125483,1.24679295,0.97978372,0.35040410,1.94287888
48,1781860336.191042,1.87031705,1.53409914,0.72337215,2.54411970
48,1781860336.276353,2.25900582,2.10965295,1.71015257,1.34118655
48,1781860336.335492,2.31643792,2.26363809,2.12567258,0.45662286
48,1781860336.399424,1.62534408,1.47413647,1.00755287,1.69091446
48,1781860336.430336,0.64291413,0.43359877,-0.31742873,2.90443446
48,1781860336.490174,0.20734457,0.13646902,-0.18438953,1.34030458
48,1781860336.558629,0.03948327,0.16063688,0.60462917,-1.73092628
48,1781860336.623186,-0.78460117,-0.60851988,0.17398265,-3.25137764
48,1781860336.703343,-2.13709685,-2.01912904,-1.34800022,-2.96581860
48,1781860336.765366,-2.96230547,-2.86807052,-2.30535583,-2.51179288
48,1781860336.830757,-2.72681059,-2.57514087,-2.03305868,-2.09322874
48,1781860336.896235,-1.71476553,-1.50661067,-1.11958843,-0.95901231
48,1781860336.959451,-0.37048022,-0.18191014,-0.08946016,0.51535588
48,1781860337.026461,0.87875718,0.99481339,0.84691713,1.41520299
48,1781860337.101858,1.61469674,1.67710927,1.44006144,1.60558153
48,1781860337.171091,1.79416110,1.82501570,1.62370831,1.24475568
48,1781860337.230532,1.75553400,1.69991095,1.56528523,0.42357935
48,1781860337.296889,1.55426569,1.33556047,1.14826265,-0.16839342
48,1781860337.357154,0.76368152,0.41468527,0.02113523,0.23887884
48,1781860337.419768,-0.66928060,-0.99478196,-1.54470004,1.20322883
48,1781860337.500660,-1.83292369,-1.98981510,-2.45392758,1.64719123
48,1781860337.571742,-1.74402219,-1.70339737,-1.91009630,1.32604678
48,1781860337.633231,-0.61531717,-0.45393509,-0.40439427,0.59964610
48,1781860337.697249,0.42263482,0.60945354,0.87140844,-0.40284889
48,1781860337.761603,0.77768248,0.96276708,1.41465312,-1.43047804
48,1781860337.819301,0.86462125,1.09851447,1.68707503,-1.90157832
48,1781860337.907145,1.04249785,1.35235627,1.97334746,-1.66816405
48,1781860337.983545,0.86773456,1.14895786,1.63470171,-1.09655387
48,1781860338.191753,-0.14408205,-0.08487075,0.03465551,-0.32338362
48,1781860338.223176,-1.53541762,-1.80688673,-2.18740729,0.58468842
48,1781860338.251372,-2.26849502,-2.78643889,-3.49206093,1.00625207
48,1781860338.337700,-1.86059694,-2.39894188,-3.02272307,0.45807359
48,1781860338.399212,-0.73920271,-1.05640227,-1.30959586,-0.34317326
48,1781860338.464376,0.37262612,0.40308386,0.49317979,-0.31975514
48,1781860338.528824,1.05406409,1.35535480,1.61309851,0.23348083
48,1781860338.602074,1.25033847,1.60826514,1.94578194,0.10942924
48,1781860338.650456,1.08429431,1.35512896,1.73654744,-0.59290435
48,1781860338.733503,0.72958429,0.93888844,1.21011890,-0.33202307
48,1781860338.799455,0.35256907,0.55330838,0.51547355,1.27913496
48,1781860338.862645,0.05249347,0.17414857,-0.14073177,2.34052091
48,1781860338.929024,-0.16970206,-0.24352727,-0.54270340,1.20823764
48,1781860338.989926,-0.36190224,-0.61431305,-0.67686900,-1.01792256
48,1781860339.057466,-0.53621244,-0.81274237,-0.72779527,-1.93808901
48,1781860339.132670,-0.64395731,-0.82199587,-0.80650894,-1.03760298
48,1781860339.197925,-0.62371608,-0.70039189,-0.79441284,0.09299743
48,1781860339.261647,-0.45650959,-0.45355074,-0.51493562,0.34498425
48,1781860339.324062,-0.18849521,-0.06801889,-0.00303158,0.29750895
48,1781860339.393044,0.08492293,0.33731413,0.46629536,0.66167281
48,1781860339.454294,0.28430132,0.54784736,0.64907528,0.87028198
48,1781860339.532651,0.40575857,0.49587579,0.58008312,0.03168638
48,1781860339.606230,0.47588717,0.34250873,0.46313339,-1.36185859
48,1781860339.659779,0.45885586,0.25142797,0.37109818,-1.75376353
48,1781860339.727946,0.29046017,0.19535256,0.21094576,-0.59353154
48,1781860339.791025,0.01264636,0.06690440,-0.03812652,0.85404094
48,1781860339.851556,-0.22262561,-0.12874759,-0.25051268,1.15618834
48,1781860339.934834,-0.32646756,-0.30439428,-0.35887827,0.41046811
48,1781860340.000305,-0.37427576,-0.43835373,-0.45423697,-0.25840008
48,1781860340.065297,-0.47388097,-0.56378858,-0.60320392,-0.27071848
48,1781860340.122640,-0.58653686,-0.63705684,-0.70469183,0.09176357
48,1781860340.191122,-0.56593139,-0.54740601,-0.61702843,0.47261172
48,1781860340.257925,-0.37349919,-0.29853451,-0.34491914,0.65062435
48,1781860340.335436,-0.16421226,-0.07418679,-0.04458297,0.32395572
48,1781860340.397593,-0.09436226,-0.02435195,0.12109566,-0.40446335
48,1781860340.461247,-0.10405980,-0.05324752,0.13809971,-0.75348978
48,1781860340.525843,0.00127443,0.04964892,0.16698659,-0.36975178
48,1781860340.597858,0.27642843,0.31077471,0.35161179,-0.03480094
48,1781860340.649600,0.57807998,0.56778497,0.61382179,-0.30202771
48,1781860340.730147,0.79093417,0.73863117,0.76649588,-0.42982575
48,1781860340.797621,0.94314173,0.87903665,0.78273754,0.17261091
48,1781860340.864283,1.01252808,0.94009796,0.73459511,0.71348046
48,1781860340.929981,0.79791153,0.71427162,0.53750744,0.49929351
48,1781860340.990195,0.19210160,0.14968859,0.07782671,0.15789261
48,1781860341.057541,-0.51730359,-0.46238297,-0.45078630,0.23228491
48,1781860341.133174,-0.90195313,-0.78093643,-0.70677422,0.25121424
48,1781860341.196998,-0.94142735,-0.81288959,-0.68772932,0.01810866
48,1781860341.261379,-1.00594112,-0.86176958,-0.70039543,-0.09223320
48,1781860341.326370,-1.22837937,-1.07922346,-0.84823789,-0.43873651
48,1781860341.391425,-1.25161851,-1.21583983,-0.90530027,-1.47315316
48,1781860341.449198,-0.77958576,-0.93450172,-0.72442942,-1.95691474
48,1781860341.533736,-0.05171736,-0.29155433,-0.44828207,-0.44559698
48,1781860341.607633,0.47891337,0.28923616,-0.24365764,1.84018413
48,1781860341.660936,0.68258010,0.54247375,-0.03890992,2.36594491
48,1781860341.724864,0.73150155,0.64122830,0.36899308,0.97560420
48,1781860341.790446,0.74887304,0.83202389,0.96591944,-0.27207185
48,1781860341.854507,0.69958481,1.00519085,1.36554863,-0.29355591
48,1781860341.934788,0.52974804,0.86802424,1.17935564,0.14446675
48,1781860341.997809,0.27438990,0.41410664,0.52349419,0.16261252
48,1781860342.070910,0.02427825,-0.05748410,-0.08860022,-0.27154396
48,1781860342.128083,-0.18308184,-0.33486264,-0.33481053,-0.81406471
48,1781860342.194337,-0.37458492,-0.45104929,-0.31440217,-1.14261491
48,1781860342.254112,-0.50667766,-0.47187394,-0.25145170,-0.99520902
48,1781860342.331624,-0.44598005,-0.36571034,-0.21812288,-0.36092977
48,1781860342.398987,-0.18322720,-0.13759408,-0.16007252,0.36518576
48,1781860342.458992,0.07158704,0.06892361,-0.06347133,0.69556623
48,1781860342.525371,0.12856040,0.10905631,-0.02027166,0.58882986
48,1781860342.591021,0.03281283,0.01406541,-0.09407953,0.47931216
48,1781860342.654894,-0.07070111,-0.08035433,-0.20423093,0.61241815
48,1781860342.736703,-0.16820949,-0.16655722,-0.28205260,0.62809686
48,1781860342.799892,-0.31177060,-0.35183146,-0.42677653,0.18703454
48,1781860342.863929,-0.38404134,-0.54812522,-0.64613412,-0.35426646
48,1781860342.927567,-0.17304244,-0.43442324,-0.60154757,-0.50536387
48,1781860342.988917,0.23152195,0.04534280,-0.06245439,-0.42025137
48,1781860343.055090,0.37903851,0.41079025,0.52098901,-0.42060020
48,1781860343.135498,0.01324037,0.22443248,0.50326458,-0.36265741
48,1781860343.198788,-0.52892402,-0.27133703,0.00975003,-0.12599751
48,1781860343.260084,-0.72819162,-0.48522491,-0.24271251,0.00243580
48,1781860343.326988,-0.51149674,-0.26798067,-0.00425627,-0.10834858
48,1781860343.392316,-0.19946864,0.03116297,0.29721199,-0.18989338
48,1781860343.455055,0.02566280,0.17275042,0.32886806,-0.04841529
48,1781860343.535906,0.24676390,0.23809680,0.18255459,0.25132472
48,1781860343.609804,0.46694644,0.27320647,-0.01739436,0.51932748
48,1781860343.660723,0.62246418,0.28367105,-0.14917435,0.50426903
48,1781860343.726624,0.95273937,0.59943418,0.20325164,0.22989048
48,1781860343.791758,1.61073500,1.40314489,1.16541866,0.16157736
48,1781860343.857236,1.79245738,1.77641210,1.68036875,0.42891626
48,1781860343.935442,0.40915507,0.47732687,0.47743928,0.36490609
48,1781860343.994804,-1.97042862,-1.92643626,-1.81533164,-0.35982797
48,1781860344.062624,-3.22287244,-3.17972245,-2.97238230,-0.88031915
48,1781860344.124051,-2.34053127,-2.20076905,-1.98545104,-0.40509864
48,1781860344.187034,-0.63004227,-0.35698483,-0.16520370,0.43576967
48,1781860344.258122,0.32976551,0.65576811,0.88377278,0.52542399
48,1781860344.334494,0.50550867,0.72755956,0.97663062,-0.14487089
48,1781860344.399747,0.60399400,0.59632095,0.72423023,-0.72693591
48,1781860344.463012,0.76372963,0.53834090,0.45497423,-0.76146298
48,1781860344.526630,0.75263339,0.44965544,0.21916615,-0.38865396
48,1781860344.597129,0.61937199,0.37717368,0.10482364,0.16166100
48,1781860344.654072,0.54251799,0.40144118,0.14068092,0.64169270
48,1781860344.734801,0.44500285,0.38050608,0.17948739,0.73197358
48,1781860344.799984,0.14832379,0.14369171,0.07775427,0.32869377
48,1781860344.860178,0.09446993,0.10072359,0.08658926,0.02479779
48,1781860344.931401,-1.11498295,-1.17314339,-0.94706769,-0.34571485
48,1781860344.992029,-2.84442993,-2.97839104,-2.52190653,-0.71815579
48,1781860345.065433,-3.32454150,-3.32673626,-3.06524597,-0.32071868
48,1781860345.133374,-3.21459746,-2.89931782,-2.92855060,0.41902859
48,1781860345.201996,-2.97457179,-2.54899631,-2.64791921,0.63794451
48,1781860345.266349,-2.40283700,-2.30885594,-2.29742111,0.10040055
48,1781860345.330475,-1.40868738,-1.75583200,-1.63308902,-0.57152171
48,1781860345.394723,-0.19073497,-0.73712128,-0.51524958,-0.93442804
48,1781860345.458716,1.11305427,0.55521688,0.91955478,-1.12163677
48,1781860345.535363,2.19745721,1.81182165,2.16914453,-0.90365630
48,1781860345.605538,2.47248671,2.63516619,2.49158507,0.37250312
48,1781860345.667031,1.81474113,2.63759490,1.63829123,2.21628015
48,1781860345.729357,0.94029383,1.79965683,0.43441905,2.70576980
48,1781860345.792556,0.50595532,0.65842705,-0.01516457,1.00473636
48,1781860345.854344,0.35073911,-0.05537534,0.29579413,-0.92108030
48,1781860345.935944,0.09058352,-0.09347057,0.44817843,-0.88266872
48,1781860345.995537,-0.15692709,0.04401040,0.13697137,0.13133125
48,1781860346.070682,-0.21664430,-0.25221904,0.03512285,-0.39276173
48,1781860346.124627,-0.31853021,-0.77806689,0.48028441,-2.08945777
48,1781860346.190371,-0.44131900,-0.65774583,0.89607100,-2.15313770
48,1781860346.256364,-0.02760291,0.35561779,0.80170005,-0.07645817
48,1781860346.336277,0.93478920,1.29805016,0.42743048,1.50076231
48,1781860346.399405,1.52590518,1.28018515,0.11318899,1.12054313
48,1781860346.463799,1.21619339,0.69236706,-0.13212206,0.36569451
48,1781860346.528148,0.49329744,0.29246165,-0.40898916,0.60889532
48,1781860346.609343,-0.21961541,-0.08989120,-0.74679893,0.95677615
48,1781860346.652941,-1.04477196,-0.85511713,-1.04038408,0.45601531
48,1781860346.738459,-1.81165299,-1.51862030,-1.04177031,-0.22357599
48,1781860346.801753,-1.96448656,-1.47360455,-0.72052641,-0.31890772
48,1781860346.868062,-1.48767816,-1.08166711,-0.48863874,-0.22746814
48,1781860346.929207,-0.90172323,-0.94684337,-0.58351035,-0.49679935
48,1781860346.991284,-0.31513019,-0.80374013,-0.54443570,-0.90968417
48,1781860347.063298,0.57235659,-0.07713718,0.05561430,-0.95144063
48,1781860347.134959,1.51911200,0.96343732,0.77702292,-0.44912927
48,1781860347.199546,1.70577540,1.44403485,0.93078046,0.30591492
48,1781860347.264048,0.85025862,1.06193547,0.51879945,0.91807477
48,1781860347.328163,-0.22940519,0.43964497,-0.01840443,1.37088504
48,1781860347.392401,-0.39012172,0.34971656,-0.23360033,1.60934641
48,1781860347.457826,0.66358403,0.91351339,0.42818864,0.89428556
48,1781860347.531702,1.99295450,1.58368159,1.97805904,-0.97747553
48,1781860347.609701,2.30987954,1.75999662,3.09007907,-2.28659162
48,1781860347.660902,1.36266442,1.33409425,2.45136033,-1.39367438
48,1781860347.726281,0.08837767,0.60257959,0.69568479,0.51217766
48,1781860347.793257,-0.73819000,-0.21547246,-0.59061031,1.09205661
48,1781860347.854465,-1.28152586,-1.09319576,-1.18662332,0.34270030
48,1781860347.934081,-1.78510418,-1.84689808,-1.84700792,-0.07502597
48,1781860347.996200,-1.86286724,-2.08035496,-2.42218408,0.15123576
48,1781860348.064162,-1.20256761,-1.65314843,-2.16039548,0.06892282
48,1781860348.122610,-0.26857059,-0.91366185,-1.22179289,-0.40984286
48,1781860348.193675,0.21644532,-0.31866472,-0.43283167,-0.51199079
48,1781860348.256390,0.10941503,-0.01611553,-0.05515976,-0.10519286
48,1781860348.339829,-0.10020947,0.16023112,0.22178793,0.24190125
48,1781860348.401396,0.08552539,0.43032769,0.55491417,0.26784729
48,1781860348.465642,0.58727164,0.80709512,0.86185291,0.20076851
48,1781860348.526730,0.87354209,1.09375483,1.07263179,0.29353538
48,1781860348.609212,0.73320316,1.16904838,1.11221448,0.59924291
48,1781860348.656072,0.60590969,1.12518791,0.94867386,0.84628834
48,1781860348.737030,0.87505851,1.06109291,0.76625153,0.58488659
48,1781860348.798939,1.20968207,0.92635439,0.74362007,-0.12235115
48,1781860348.862635,1.02784466,0.60629116,0.71232240,-0.64169844
48,1781860348.927066,0.32094882,0.06552379,0.43428090,-0.75918933
48,1781860348.991168,-0.40143688,-0.52345179,0.03946189,-0.83307491
48,1781860349.056575,-0.75768627,-0.81691705,-0.21840800,-0.80000538
48,1781860349.132146,-0.72575778,-0.62883515,-0.32436827,-0.25243494
48,1781860349.198755,-0.43385735,-0.15256277,-0.30177820,0.52362699
48,1781860349.262753,-0.04796798,0.22687408,-0.16266033,0.80807748
48,1781860349.326970,0.21246250,0.18907014,-0.23862889,0.49175600
48,1781860349.390348,0.15095260,-0.35416201,-0.81803854,-0.05015764
48,1781860349.454224,-0.24171481,-1.04275326,-1.38872520,-0.55349491
48,1781860349.531203,-0.66359697,-1.20173016,-1.14438369,-0.72427865
48,1781860350.129214,-0.65731138,-0.56102003,-0.20598482,-0.31470875
48,1781860350.189437,-0.13774378,0.34847100,0.56270943,0.33080336
48,1781860350.254632,0.34036850,0.82393205,0.74457320,0.68467944
48,1781860350.330168,0.25720988,0.78102607,0.57470871,0.88805745
48,1781860350.396950,-0.04722128,0.64361313,0.36179757,1.18302887
48,1781860350.461914,0.15903322,0.67360067,0.35529465,1.01301944
48,1781860350.526930,0.79627440,0.71439699,0.69390934,-0.07466803
48,1781860350.600260,1.02550621,0.51274694,1.04273181,-1.26828401
48,1781860350.653107,0.53120333,0.07778110,0.81912318,-1.45318530
48,1781860350.729379,-0.03343995,-0.27766189,0.07363762,-0.72432950
48,1781860350.798637,-0.05933592,-0.24438411,-0.42433188,-0.00620361
48,1781860350.858109,0.19999110,0.06602119,-0.26019337,0.23382612
48,1781860350.923420,0.17546225,0.21240974,0.06533755,0.22382213
48,1781860350.991078,-0.10472620,0.06958476,-0.00866709,0.30719078
48,1781860351.057760,-0.18817543,-0.01461817,-0.31182195,0.57258409
48,1781860351.133895,0.00189470,0.15056681,-0.40571419,0.85743062
48,1781860351.198262,0.14955321,0.32038082,-0.26359255,0.91806032
48,1781860351.263752,0.12714118,0.26198647,-0.11262692,0.61965182
48,1781860351.325027,0.07815961,0.02761637,-0.02357718,0.00079097
48,1781860351.390057,0.09784002,-0.21946035,0.07734514,-0.74693362
48,1781860351.456158,0.14244208,-0.34519906,0.23343126,-1.29690016
48,1781860351.535250,0.11910071,-0.28750633,0.43657361,-1.37524839
48,1781860351.607971,-0.01469195,-0.13376515,0.63887719,-1.08458874
48,1781860351.661904,-0.16954092,-0.06751817,0.69087669,-0.79834181
48,1781860351.724550,-0.21776881,-0.13900936,0.42287539,-0.58762268
48,1781860351.790761,-0.16689600,-0.18542133,-0.07545171,-0.15628770
48,1781860351.854362,-0.11058752,-0.08483230,-0.46606702,0.49501965
48,1781860351.936011,-0.05574304,0.06726401,-0.58075381,0.93779335
48,1781860351.998392,0.05290858,0.20731564,-0.52859776,1.08289192
48,1781860352.065871,0.15156355,0.46573780,-0.36980166,1.39839053
48,1781860352.123300,0.08722232,0.82992297,-0.09950066,2.03379564
48,1781860352.190523,-0.06872269,0.98928929,0.12937618,2.33276183
48,1781860352.254934,0.03205366,0.78757131,0.19576818,1.63873892
48,1781860352.334009,0.49660928,0.45794285,0.25836305,0.19571805
48,1781860352.400007,0.84205938,0.17732727,0.46947505,-1.16384779
48,1781860352.461703,0.56224535,-0.19217754,0.63696376,-1.92608050
48,1781860352.525583,-0.05830144,-0.65382878,0.47657360,-2.09923891
48,1781860352.595266,-0.18497319,-0.81406167,0.13920199,-1.92460629
48,1781860352.654812,0.39891793,-0.43632627,0.15849397,-1.73937957
48,1781860352.738975,0.88016651,0.11225945,0.62377654,-1.55615663
48,1781860352.799547,0.50668427,0.32188647,0.76475033,-0.76342145
48,1781860352.860665,-0.37542672,0.15227419,0.01083257,0.81387441
48,1781860352.930030,-0.84349377,-0.05069676,-0.87050888,1.96140770
48,1781860352.989812,-0.61686227,-0.01911953,-0.72650321,1.58741815
48,1781860353.052112,-0.24523277,0.17043825,0.11218597,0.57643033
48,1781860353.133452,-0.20237239,0.22036061,0.24117108,0.48885617
48,1781860353.199666,-0.28331702,0.03409470,-0.56567663,1.11556474
48,1781860353.264545,-0.06739773,-0.09741888,-0.98751089,1.04609950
48,1781860353.326799,0.40222843,0.07857213,-0.25050122,0.00658873
48,1781860353.393160,0.72616059,0.36306412,0.80048911,-0.97366989
48,1781860353.456263,0.68172751,0.38627161,1.08968392,-1.21491796
48,1781860353.535375,0.38643192,0.13230858,0.65020680,-0.93900561
48,1781860353.614255,0.11857548,-0.06251863,0.18632416,-0.52292992
48,1781860353.662987,0.07140143,0.04354014,0.07640961,-0.07386650
51,1781860337.171091,-0.51310675,-0.85647348,-0.84994985,-1.16185776
51,1781860337.230532,-0.15045850,-0.75943762,-0.83226956,-1.78034846
51,1781860337.296889,0.98949934,0.49116699,0.28544572,-0.97165427
51,1781860337.357154,0.74760244,0.41895971,0.26748661,-0.58831545
51,1781860337.419768,-0.52187509,-0.55945143,-0.53040796,-0.22121998
51,1781860337.500660,-1.43690589,-1.17838061,-1.13378050,0.71036711
51,1781860337.571742,-1.43392397,-1.03980339,-1.12841396,1.60297337
51,1781860337.633231,-1.13331007,-0.74703431,-0.76569987,1.34466179
51,1781860337.697249,-0.98097531,-0.59549195,-0.25084238,0.13559405
51,1781860337.761603,-0.49108431,-0.07648358,0.47393787,-0.45101087
51,1781860337.819301,0.72394962,1.04758781,1.24047501,0.43417618
51,1781860337.907145,1.89647616,1.96137651,1.53617719,1.62744154
51,1781860337.983545,1.90068258,1.76538137,1.18588664,1.47500400
51,1781860338.191753,0.85787668,0.82799607,0.76582365,0.10722929
51,1781860338.223176,0.07595021,0.35753054,0.87323493,-0.77744028
51,1781860338.251372,0.25090857,0.65907225,1.16132267,-0.31242760
51,1781860338.337700,0.53412258,0.65730940,0.66375827,0.38764399
51,1781860338.399212,-0.10701034,-0.47512245,-0.81496339,-0.09387823
51,1781860338.464376,-1.20841796,-1.89870184,-2.14722112,-1.46693843
54,1781860355.855015,0.02824188,-0.01134518,-0.05115175,0.00055869
54,1781860355.933342,0.28045495,0.25385912,0.40313144,-0.44759521
54,1781860356.000381,0.39938103,0.48032486,0.87159718,-0.78980502
54,1781860356.061169,-0.00390300,0.26903696,0.65673613,-0.29206925
54,1781860356.127907,-0.39114788,-0.06467829,0.14730980,0.29136245
54,1781860356.191223,-0.35556859,-0.22639820,-0.23717581,0.35617622
54,1781860356.254694,-0.12755733,-0.33412567,-0.42756276,-0.28792598
54,1781860356.337448,-0.08629295,-0.55003237,-0.41665683,-1.51969411
